# Grid Map Data
# Format: terrain;height;custom
# terrain: 0=normal, 1=water, 2=grass, 3=sand, 4=rock, 5=snow, 6=swamp, 7=lava, 8=holy, 9=wall, 10=airwall
# height: 0-9
# custom: optional string
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,9;0;,9;0;,9;0;,9;0;,9;0;,9;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,9;0;,9;0;,9;0;,9;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,8;0;,8;0;,8;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,8;0;,8;0;,8;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;,0;0;
